food_id,food_name,food_name_display,aliases,category,subcategory,region,state,vegetarian_status,serving_size_g,calories_per_100g,calories_kcal,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,preparation_variant,is_verified,data_source,created_at,updated_at
food_b3cf3718,beetroot poori,Beetroot poori,['Chukandar ki poori'],,,,,Veg,150.0,351.7733333333333,527.66,1.91,12.29,52.18,1.4,0.54,46.48,normal,True,Master Food Database,,
food_c3b9a017,beets,Beets,[],Vegetable,,,,Veg,150.0,20.0,30.0,0.8,6.8,0.1,1.4,5.8,50.0,normal,True,Master Food Database,,
food_38fa0305,bell pepper,Bell Pepper,[],Vegetable,,,,Veg,150.0,20.666666666666668,31.0,1.2,6.0,0.3,2.1,4.2,4.0,normal,True,Master Food Database,,
food_fc4e89f8,bell peppers & onions,Bell Peppers & Onions,[],Vegetable,,,,Veg,150.0,40.0,60.0,1.5,10.0,2.0,3.0,6.0,30.0,normal,True,Master Food Database,,
food_0ae451ba,bengal 5 spice blend,Bengal 5 Spice Blend,['Panch Phoran'],,,,,Veg,150.0,193.19333333333336,289.79,18.26,20.0,22.16,18.4,1.4,51.43,normal,True,Master Food Database,,
food_cbab93ff,bengal fish curry,Bengal fish curry,['Bengali machli curry'],,,,,Non-Veg,200.0,54.715,109.43,7.26,4.42,7.03,1.93,2.39,76.38,normal,True,Master Food Database,,
food_1178a240,bengena pitika,Bengena Pitika,[],Side Dish,,East India,,Veg,100.0,140.0,140.0,4.0,16.0,6.0,4.0,0.0,0.0,normal,True,Master Food Database,,
food_2a2759a2,berma chutney,Berma Chutney,[],Seafood,,,Tripura,Non-Veg,180.0,122.2,220.0,30.0,1.0,11.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_a1a994d5,berry coulis,Berry Coulis,[],Condiment,,,,Veg,30.0,66.66666666666666,20.0,0.0,5.0,0.0,0.5,4.5,0.0,normal,True,Master Food Database,,
food_d504a9e7,besan and spinach parantha/paratha,Besan and spinach parantha/paratha,['Besan aur palak ka parantha/paratha'],,,,,Veg,80.0,270.6125,216.49,5.54,21.39,12.09,4.39,1.31,177.19,normal,True,Master Food Database,,
food_2dadd020,besan bathua chilla/cheela,Besan bathua chilla/cheela,[],,,,,Veg,150.0,249.21333333333334,373.82,11.48,40.65,18.57,7.79,1.45,166.36,normal,True,Master Food Database,,
food_b8d1c5a7,besan gatte curry,Besan gatte curry,[],,,,,Veg,200.0,94.69,189.38,7.75,16.26,10.72,3.25,4.5,356.27,normal,True,Master Food Database,,
food_b64bdfc0,besan kadhi with pakodies,Besan kadhi with pakodies,[],,,,,Veg,150.0,268.9,403.35,1.64,3.56,42.59,0.81,0.88,60.8,normal,True,Master Food Database,,
food_028f3eac,besara,Besara,[],Curry,,,Odisha,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_080adeea,bhaang ki chutney,Bhaang Ki Chutney,[],Chutney,,,Uttarakhand,Veg,50.0,200.0,100.0,2.0,8.0,6.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_a268310c,bhaji,Bhaji,[],Vegetable,,East India,,Veg,150.0,86.7,130.0,4.0,15.0,5.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_b611d77a,bhajji,Bhajji,[],Snack,,South India,,Veg,100.0,280.0,280.0,6.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_3e87e32c,bhakri,Bhakri,[],Bread,,West India,,Veg,80.0,312.5,250.0,7.0,42.0,7.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_cb5165ac,bhangui,Bhangui,[],Rice Dish,,,Tripura,Veg,250.0,120.0,300.0,8.0,48.0,8.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_3426804d,bharli vangi,Bharli Vangi,[],Main Dish,,,Maharashtra,Veg,200.0,140.0,280.0,9.0,30.0,12.0,6.0,0.0,0.0,normal,True,Master Food Database,,
food_b028e842,bhatt ki churkani,Bhatt Ki Churkani,[],Curry,,,Uttarakhand,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_41f75510,bhatura,Bhatura,[],,,,,Veg,150.0,420.65000000000003,521.6,4.3149999999999995,26.365000000000002,44.78,1.69,0.69,28.3,normal,True,Master Food Database,,
food_fd067479,bhel puri,Bhel puri ,[],,,,,Veg,150.0,339.9266666666667,509.89,3.52,16.47,47.91,2.24,3.41,93.98,normal,True,Master Food Database,,
food_6cec63a3,bhey,Bhey,[],Vegetable,,,Himachal Pradesh,Veg,150.0,80.0,120.0,4.0,14.0,5.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_3fc108be,bhindi masala,Bhindi Masala,[],Vegetable,,North India,,Veg,150.0,86.7,130.0,4.0,15.0,5.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_c1b9d298,bhopali chicken,Bhopali Chicken,[],Chicken,,,Madhya Pradesh,Non-Veg,180.0,166.7,300.0,33.0,5.0,18.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_8ee4750d,bhopali gosht,Bhopali Gosht,[],Meat,,,Madhya Pradesh,Non-Veg,180.0,194.4,350.0,32.0,3.0,25.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_0f60b170,bhutte ka kees,Bhutte Ka Kees,[],Snack,,,Madhya Pradesh,Veg,100.0,280.0,280.0,6.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_79698fc3,bihari chicken curry,Bihari Chicken Curry,[],Chicken,,,Bihar,Non-Veg,180.0,166.7,300.0,33.0,5.0,18.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_1e382ab4,bihari mutton curry,Bihari Mutton Curry,[],Meat,,,Bihar,Non-Veg,180.0,194.4,350.0,32.0,3.0,25.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_404005cd,bilahi maas,Bilahi Maas,[],Fish,,East India,,Non-Veg,180.0,133.3,240.0,33.0,5.0,13.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_1e46772a,biryani,Biryani,[],Meal/Meat,,,,Veg,250.0,149.33333333333334,373.3333333333333,18.666666666666668,52.0,11.333333333333334,3.6666666666666665,6.0,900.0,normal,True,Master Food Database,,
food_ea4ffc67,biscotti,Biscotti,[],Dessert,,,,Veg,75.0,146.66666666666666,110.0,2.0,18.0,4.0,1.0,9.0,50.0,normal,True,Master Food Database,,
food_b21f9573,biscuits and gravy,Biscuits and Gravy,[],Meal/Processed,,,,Veg,150.0,320.0,480.0,10.0,45.0,28.0,2.0,3.0,1100.0,normal,True,Master Food Database,,
food_1cf3f08e,bisi bele bath,Bisi Bele Bath,[],Rice Dish,,,Karnataka,Veg,250.0,120.0,300.0,9.0,44.0,9.0,4.5,0.0,0.0,normal,True,Master Food Database,,
food_d1ad5d63,bison burger,Bison Burger,[],Protein/Meat,,,,Veg,150.0,100.0,150.0,22.0,0.0,7.0,0.0,0.0,65.0,normal,True,Master Food Database,,
food_6e2050ad,black beans,Black Beans,[],Legume,,,,Veg,150.0,76.0,114.0,7.6,20.4,0.5,7.5,0.3,1.0,normal,True,Master Food Database,,
food_29d503fe,black channa curry/bengal gram curry,Black channa curry/Bengal gram curry,['Kale chane ki curry'],,,,,Veg,200.0,70.34,140.68,5.67,14.11,6.61,7.99,2.36,358.63,normal,True,Master Food Database,,
food_674e90bd,black channa pulao/ bengal gram pulao,Black channa pulao/ Bengal gram pulao,['Kale chane ka pulao'],,,,,Veg,250.0,50.20400000000001,125.51,3.44,21.55,2.58,2.69,1.99,103.09,normal,True,Master Food Database,,
food_d42fad59,black forest gateau,Black forest gateau,[],,,,,Veg,250.0,87.128,217.82,5.94,30.57,8.58,0.28,21.97,79.37,normal,True,Master Food Database,,
food_73d9ae41,black forest pastry,Black forest pastry,[],,,,,Veg,150.0,155.70000000000002,233.55,6.09,34.48,8.46,0.54,21.35,53.43,normal,True,Master Food Database,,
food_52029816,black pepper,Black Pepper,[],Condiment,,,,Veg,30.0,11.111111111111109,3.3333333333333335,0.10000000000000002,0.7999999999999999,0.03333333333333333,0.3333333333333333,0.0,0.0,normal,True,Master Food Database,,
food_b0b6f968,black rice,Black Rice,[],Rice,,East India,,Veg,150.0,86.7,130.0,3.0,28.0,1.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_160226d4,black rice kheer,Black rice kheer,['Chak-hao kheer'],,,,,Veg,250.0,59.175999999999995,147.94,4.37,22.93,4.91,0.76,12.57,25.77,normal,True,Master Food Database,,
food_2fa6ea1f,blackberries,Blackberries,[],Fruit,,,,Veg,150.0,41.333333333333336,62.0,2.0,13.8,0.7,7.6,4.9,1.0,normal,True,Master Food Database,,
food_ce86eb5d,blue cheese,Blue Cheese,[],Dairy,,,,Veg,150.0,66.66666666666666,100.0,6.0,0.7,8.0,0.0,0.1,325.0,normal,True,Master Food Database,,
food_9fc24df5,blue cheese dressing,Blue Cheese Dressing,[],Condiment,,,,Veg,30.0,500.0,150.0,1.0,2.0,16.0,0.0,1.0,320.0,normal,True,Master Food Database,,
food_2364c64a,blueberries,Blueberries,[],Fruit,,,,Veg,150.0,28.000000000000004,42.0,0.5,11.0,0.2,1.8,7.0,1.0,normal,True,Master Food Database,,
food_572a7016,bobbatlu,Bobbatlu,[],Sweet,,,Andhra Pradesh,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_27b48c51,bobotie,Bobotie,[],Meal/Meat,,,,Veg,150.0,300.0,450.0,25.0,30.0,25.0,5.0,15.0,700.0,normal,True,Master Food Database,,
food_2dcf0f73,boiled egg,Boiled egg,['Ubla anda'],,,,,Eggetarian,150.0,30.233333333333334,45.35,4.43,0.12,3.04,0.11,0.0,170.94,normal,True,Master Food Database,,
food_b51e5ac0,boiled rice,Boiled rice,['Uble chawal'],,,,,Veg,250.0,46.876,117.19,2.6,25.72,0.18,1.25,0.22,1.05,normal,True,Master Food Database,,
food_489bac08,bok choy,Bok Choy,[],Vegetable,,,,Veg,150.0,6.666666666666667,10.0,1.5,2.0,0.1,1.0,1.0,40.0,normal,True,Master Food Database,,
food_be045cea,bombay duck fry,Bombay Duck Fry,[],Fish,,,Maharashtra,Non-Veg,180.0,133.3,240.0,33.0,0.0,13.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_52f42cb7,bombil fry,Bombil Fry,[],Fish,,West India,,Non-Veg,180.0,133.3,240.0,33.0,5.0,13.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_2aed37a9,bonda,Bonda,[],Snack,,South India,,Veg,100.0,280.0,280.0,6.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_0564a014,boondi raita,Boondi raita,[],,,,,Veg,150.0,458.48,687.72,2.19,3.96,73.83,0.46,1.88,99.18,normal,True,Master Food Database,,
food_f5705272,bora saul payas,Bora Saul Payas,[],Sweet,,,Assam,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_d50551d4,bora sawul,Bora Sawul,[],Rice,,East India,,Veg,150.0,86.7,130.0,3.0,28.0,1.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_f899be05,boti kebab,Boti kebab,[],,,,,Veg,150.0,88.57333333333334,132.86,9.22,3.06,9.27,0.76,2.09,78.14,normal,True,Master Food Database,,
food_428cf438,bottle gourd burfi,Bottle gourd burfi,['Ghiya/Lauki burfi'],,,,,Veg,150.0,183.97333333333333,275.96,5.86,24.51,17.68,0.73,23.92,18.15,normal,True,Master Food Database,,
food_053116ee,bottle gourd kheer,Bottle gourd kheer,['Ghiya/Lauki kheer'],,,,,Veg,150.0,56.04666666666667,84.07,2.7,10.0,3.86,0.55,9.63,19.62,normal,True,Master Food Database,,
food_143f89e6,bottle gourd raita,Bottle gourd raita,['Ghiya/Lauki ka raita'],,,,,Veg,150.0,37.54,56.31,3.98,5.76,2.07,0.85,5.25,188.37,normal,True,Master Food Database,,
food_47b61781,bottle gourd soup,Bottle gourd soup,['Ghiya/Lauki soup'],,,,,Veg,250.0,9.22,23.05,0.45,1.16,1.79,0.96,0.39,53.81,normal,True,Master Food Database,,
food_280a93b4,bread and butter pudding,Bread and butter pudding ,[],,,,,Veg,80.0,209.925,167.94,5.59,19.63,7.88,0.98,11.84,96.3,normal,True,Master Food Database,,
food_592bc123,bread pakora,Bread Pakora,[],Snack,,Unsorted,,Veg,100.0,280.0,280.0,6.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_cc6971e6,bread pakora/pakoda,Bread pakora/pakoda,[],,,,,Veg,80.0,888.7375000000001,710.99,2.57,8.87,74.2,1.11,0.46,101.49,normal,True,Master Food Database,,
food_927cb281,bread roll,Bread roll,[],,,,,Veg,80.0,397.1625,317.73,4.425,27.060000000000002,21.125,1.725,0.94,139.34,normal,True,Master Food Database,,
food_54b3c004,bread sauce,Bread sauce,[],,,,,Veg,80.0,138.8,111.04,3.46,8.69,7.05,0.56,4.63,88.84,normal,True,Master Food Database,,
food_f586f60e,bread upma,Bread upma,[],,,,,Veg,80.0,161.8875,129.51,2.8,12.6,7.75,1.96,1.56,176.44,normal,True,Master Food Database,,
food_4668971c,breadcrumbs,Breadcrumbs,[],Grain,,,,Veg,80.0,31.25,25.0,0.5,4.0,0.5,0.5,0.5,50.0,normal,True,Master Food Database,,
food_ddbd4cb9,breadstick,Breadstick,[],Grain,,,,Veg,80.0,200.0,160.0,4.0,28.0,3.0,1.0,2.0,350.0,normal,True,Master Food Database,,
food_1b081778,brie cheese,Brie Cheese,[],Dairy,,,,Veg,150.0,63.33333333333333,95.0,6.0,0.1,7.9,0.0,0.1,178.0,normal,True,Master Food Database,,
food_a97b8029,brinjal bhartha,Brinjal bhartha,['Baingan ka bhartha'],,,,,Veg,150.0,43.413333333333334,65.12,1.38,4.4,4.48,3.27,1.82,132.15,normal,True,Master Food Database,,
food_3f7373c1,brinjal pickle,Brinjal pickle,['Baingan ka achaar'],,,,,Veg,30.0,463.3666666666667,139.01,2.24,4.23,12.98,4.62,1.07,3507.59,normal,True,Master Food Database,,
food_3f3770c7,broccoli chicken ala king,Broccoli chicken ala king,[],,,,,Non-Veg,150.0,79.70666666666666,119.56,7.97,5.34,7.57,1.92,2.49,104.01,normal,True,Master Food Database,,
food_e854a052,broccoli delight,Broccoli delight,[],,,,,Veg,150.0,27.133333333333336,40.7,2.49,2.34,2.48,2.83,1.08,59.26,normal,True,Master Food Database,,
food_926d0a2a,brown rice,Brown Rice,[],Grain,,,,Veg,250.0,86.23333333333333,186.66666666666666,4.333333333333333,39.333333333333336,1.5333333333333332,3.0,0.4,10.0,normal,True,Master Food Database,,
food_b45064c0,brown sauce,Brown sauce,[],,,,,Veg,150.0,72.78666666666666,109.18,11.92,5.38,23.67,1.69,0.13,14174.59,normal,True,Master Food Database,,
food_208ce7b4,brown stock,Brown stock,[],,,,,Veg,150.0,14.213333333333333,21.32,1.95,0.25,1.38,0.09,0.14,44.6,normal,True,Master Food Database,,
food_0d3bd965,bruschetta,Bruschetta,[],Snack/Appetizer,,,,Veg,100.0,180.0,180.0,4.0,25.0,7.0,3.0,4.0,350.0,normal,True,Master Food Database,,
food_7813b170,bubble tea,Bubble Tea,[],Beverage,,,,Veg,250.0,128.0,320.0,2.0,70.0,4.0,1.0,60.0,100.0,normal,True,Master Food Database,,
food_f21ff810,buckwheat pancake,Buckwheat pancake,['Khura'],,,,,Veg,150.0,175.53333333333333,263.3,2.91,27.28,16.43,0.56,0.64,69.97,normal,True,Master Food Database,,
food_5aee2775,bulgur,Bulgur,[],Grain,,,,Veg,150.0,30.333333333333336,45.5,1.6,10.1,0.1,2.4499999999999997,0.1,4.0,normal,True,Master Food Database,,
food_ec597a91,bun,Bun,[],Grain,,,,Veg,150.0,93.33333333333333,140.0,4.0,26.0,2.0,1.0,4.0,260.0,normal,True,Master Food Database,,
food_6350982b,burger,Burger,[],Meal/Processed,,,,Veg,150.0,366.66666666666663,550.0,30.0,40.0,30.0,3.0,7.0,1100.0,normal,True,Master Food Database,,
food_6a11c050,butter,Butter,[],Condiment/Dairy,,,,Veg,30.0,333.33333333333337,100.0,0.1,0.0,11.0,0.0,0.0,82.0,normal,True,Master Food Database,,
food_5843291e,butter chicken,Butter Chicken,[],Chicken,,,Punjab,Non-Veg,180.0,147.85833333333332,259.25,27.48,5.9350000000000005,15.675,1.83,0.0,0.0,normal,True,Master Food Database,,
food_a8c123e7,butter icing,Butter icing,[],,,,,Veg,150.0,333.81333333333333,500.72,0.19,71.64,25.37,0.0,71.64,5.98,normal,True,Master Food Database,,
food_1cd74f94,butterfly biscuit,Butterfly biscuit,[],,,,,Veg,150.0,227.6333333333333,341.45,9.98,25.33,22.11,1.02,2.44,572.05,normal,True,Master Food Database,,
food_7315941e,buttermilk biscuit,Buttermilk biscuit,[],,,,,Veg,250.0,129.016,322.54,5.76,34.93,17.5,1.18,3.44,323.74,normal,True,Master Food Database,,
food_a108a9cb,cabbage and peas,Cabbage and peas,['Pattagobhi aur matar'],,,,,Veg,150.0,42.586666666666666,63.88,3.24,6.24,2.64,3.99,0.97,253.73,normal,True,Master Food Database,,
food_eaf10d92,cabbage kheer,Cabbage kheer,['Pattagobhi ki kheer'],,,,,Veg,150.0,55.67333333333334,83.51,2.87,9.73,3.8,0.51,9.28,22.67,normal,True,Master Food Database,,
food_5e9207a9,cabbage kofta curry,Cabbage kofta curry,['Pattagobhi kofta curry'],,,,,Veg,200.0,319.905,639.81,0.98,2.87,69.4,0.9,0.89,92.85,normal,True,Master Food Database,,
food_a90e9a26,cabbage manchurian,Cabbage manchurian,['Pattagobhi manchurian'],,,,,Veg,150.0,149.50666666666666,224.26,0.64,4.85,22.48,0.37,0.33,75.02,normal,True,Master Food Database,,
food_2b29cd9e,cabbage raita,Cabbage raita,['Pattagobhi raita'],,,,,Veg,150.0,56.56,84.84,3.24,5.25,5.76,0.93,4.21,125.31,normal,True,Master Food Database,,
food_ac52cd31,cabbage rolls,Cabbage rolls,"['dry', 'curry']",,,,,Veg,150.0,89.03666666666666,133.555,6.985,6.5600000000000005,8.765,2.095,1.26,118.05,normal,True,Master Food Database,,
food_39caefa7,cabbage slaw,Cabbage Slaw,[],Vegetable,,,,Veg,150.0,40.0,60.0,1.0,8.0,3.0,2.0,5.0,120.0,normal,True,Master Food Database,,
food_ccf734ac,cacio e pepe,Cacio e Pepe,[],Meal/Pasta,,,,Veg,150.0,333.33333333333337,500.0,18.0,65.0,19.0,4.0,3.0,700.0,normal,True,Master Food Database,,
food_da854a01,caesar salad,Caesar Salad,[],Meal/Protein,,,,Veg,150.0,313.3333333333333,470.0,30.0,15.0,30.0,3.0,3.0,890.0,normal,True,Master Food Database,,
food_4a5c11da,cajun chicken,Cajun chicken,[],,,,,Non-Veg,150.0,123.29333333333332,184.94,12.69,1.94,13.99,0.89,1.1,1740.13,normal,True,Master Food Database,,
food_4376bf3e,calamari,Calamari,[],Meal/Seafood,,,,Veg,150.0,100.0,150.0,13.0,8.0,7.0,1.0,1.0,600.0,normal,True,Master Food Database,,
food_e2530fb2,campari,Campari,[],Beverage,,,,Veg,250.0,32.0,80.0,0.0,10.0,0.0,0.0,10.0,5.0,normal,True,Master Food Database,,
food_954eb04a,campari & soda,Campari & Soda,[],Beverage,,,,Veg,250.0,34.0,85.0,0.0,10.0,0.0,0.0,10.0,25.0,normal,True,Master Food Database,,
food_46e8a7c7,canadian bacon,Canadian Bacon,[],Protein/Meat,,,,Non-Veg,150.0,53.333333333333336,80.0,12.0,1.0,3.0,0.0,1.0,650.0,normal,True,Master Food Database,,
food_976b885e,candied fruit,Candied Fruit,[],Fruit,,,,Veg,150.0,20.0,30.0,0.0,8.0,0.0,0.5,8.0,5.0,normal,True,Master Food Database,,
food_147d463f,canjee,Canjee,[],,,,,Veg,150.0,4.406666666666667,6.61,0.24,0.44,0.42,0.36,0.21,43.03,normal,True,Master Food Database,,
food_79bbef8a,cannellini beans,Cannellini Beans,[],Legume,,,,Veg,150.0,70.0,105.0,7.0,20.0,0.5,6.0,1.0,230.0,normal,True,Master Food Database,,
food_00210fd8,cannoli,Cannoli,[],Dessert,,,,Veg,75.0,320.0,240.0,5.0,25.0,13.0,1.0,18.0,100.0,normal,True,Master Food Database,,
food_616592e6,capers,Capers,[],Condiment,,,,Veg,30.0,6.666666666666667,2.0,0.2,0.4,0.1,0.3,0.1,200.0,normal,True,Master Food Database,,
food_358a42ad,caponata,Caponata,[],Meal/Vegetable,,,,Veg,150.0,120.0,180.0,2.0,15.0,14.0,5.0,9.0,400.0,normal,True,Master Food Database,,
food_e9397a36,caprese salad,Caprese Salad,[],Meal/Vegetable,,,,Veg,150.0,160.0,240.0,10.0,8.0,18.0,2.0,5.0,350.0,normal,True,Master Food Database,,
food_ab6bdab2,caramel custard,Caramel custard,"['steamed', 'baked']",,,,,Veg,150.0,81.42666666666668,122.14,5.04,14.985,4.9399999999999995,0.0,14.98,43.57,normal,True,Master Food Database,,
food_8b540b61,caramel ice cream,Caramel ice cream,[],,,,,Veg,150.0,115.68,173.52,4.31,14.81,11.15,0.08,14.52,33.47,normal,True,Master Food Database,,
food_8847889d,caramel sauce,Caramel Sauce,[],Condiment,,,,Veg,30.0,200.0,60.0,0.0,13.0,1.0,0.0,12.0,30.0,normal,True,Master Food Database,,
food_5f635d64,carbonara,Carbonara,[],Meal/Pasta,,,,Veg,150.0,433.3333333333333,650.0,25.0,60.0,35.0,4.0,4.0,900.0,normal,True,Master Food Database,,
food_bbdf08e4,cardamom,Cardamom,[],Condiment,,,,Veg,30.0,3.3333333333333335,1.0,0.0,0.2,0.0,0.1,0.0,0.0,normal,True,Master Food Database,,
food_d928b8ba,cardamom cookies,Cardamom cookies,['Elaichi cookies'],,,,,Veg,150.0,266.99333333333334,400.49,5.1,53.99,19.12,2.79,38.99,98.45,normal,True,Master Food Database,,
food_c658790d,carrot,Carrot,[],Vegetable,,,,Veg,150.0,6.666666666666667,10.0,0.2,2.4,0.1,0.7,1.2,17.0,normal,True,Master Food Database,,
food_be2ee2c4,carrot and cabbage with coconut,Carrot and cabbage with coconut,['Nariyal ke saath pattagobhi aur gajar'],,,,,Veg,150.0,71.07333333333334,106.61,1.82,4.99,8.62,4.52,2.36,219.6,normal,True,Master Food Database,,
food_44784ebb,carrot and fenugreek leaves,Carrot and fenugreek leaves,['Gajar methi'],,,,,Veg,150.0,41.28,61.92,2.1,4.17,3.81,4.43,2.11,262.91,normal,True,Master Food Database,,
food_7419814a,carrot and spinach raita,Carrot and spinach raita,['Gajar aur palak ka raita'],,,,,Veg,150.0,37.88666666666666,56.83,4.0,5.83,1.99,1.39,4.93,180.79,normal,True,Master Food Database,,
food_b8ec487a,carrot apple sandwich,Carrot apple sandwich,['Gajar aur seb ka sandwich'],,,,,Veg,100.0,214.11,214.11,5.3,29.04,9.12,3.66,5.3,302.88,normal,True,Master Food Database,,
food_b8dbdae4,carrot cake,Carrot cake,['Gajar ka cake'],,,,,Veg,150.0,170.39333333333332,255.59,5.6,35.98,10.27,2.93,23.96,158.74,normal,True,Master Food Database,,
food_4a0fc6f3,carrot halwa,Carrot halwa,['Gajar ka halwa'],,,,,Veg,150.0,115.09333333333332,172.64,3.11,18.53,9.73,2.65,16.85,39.96,normal,True,Master Food Database,,
food_7c1b3b78,carrot kheer,Carrot kheer,['Gajar ki kheer'],,,,,Veg,150.0,56.89999999999999,85.35,2.81,10.09,3.85,0.73,9.63,28.54,normal,True,Master Food Database,,
food_79cca756,carrot murabba,Carrot murabba,['Gajar ka murabba'],,,,,Veg,150.0,116.82666666666668,175.24,0.32,45.6,0.16,1.39,44.83,19.53,normal,True,Master Food Database,,
food_c1f5aad7,carrot raita,Carrot raita,['Gajar ka raita'],,,,,Veg,150.0,43.18666666666667,64.78,4.14,7.19,2.19,1.69,5.99,274.46,normal,True,Master Food Database,,
food_caeffb20,carrot sticks,Carrot Sticks,[],Vegetable,,,,Veg,150.0,34.66666666666667,52.0,1.2,12.3,0.3,3.6,6.0,88.0,normal,True,Master Food Database,,
food_9b5dd951,cashewnut burfi,Cashewnut burfi,['Kaju burfi/Kaju katli'],,,,,Veg,150.0,281.15999999999997,421.74,5.48,37.92,28.46,1.12,31.43,4.23,normal,True,Master Food Database,,
food_6534554f,cashews,Cashews,[],Nut,,,,Veg,150.0,108.66666666666667,163.0,4.3,9.2,13.1,0.9,1.4,140.0,normal,True,Master Food Database,,
food_3541f61d,cauliflower au gratin,Cauliflower au gratin,[],,,,,Veg,150.0,97.26666666666667,145.9,4.45,9.13,10.2,1.44,3.01,164.96,normal,True,Master Food Database,,
food_fefb5f11,cauliflower basket,Cauliflower basket,[],,,,,Veg,150.0,60.63333333333334,90.95,5.21,3.97,5.88,2.4,1.47,194.22,normal,True,Master Food Database,,
food_5b61a412,cauliflower canjee,Cauliflower canjee,['Phoolgobhi ki canjee'],,,,,Veg,150.0,4.6,6.9,0.39,0.35,0.42,0.49,0.09,41.45,normal,True,Master Food Database,,
food_d2539a5a,cauliflower kheer,Cauliflower kheer,['Phoolgobhi ki kheer'],,,,,Veg,150.0,54.63333333333333,81.95,3.04,8.78,3.95,0.55,8.49,25.19,normal,True,Master Food Database,,
food_6143e217,cauliflower kofta curry,Cauliflower kofta curry,['Phoolgobhi kofta curry'],,,,,Veg,200.0,320.55,641.1,1.04,2.62,69.62,1.0,0.83,93.65,normal,True,Master Food Database,,
food_4ec52828,cauliflower musallam,Cauliflower musallam,['Phoolgobhi musallam'],,,,,Veg,150.0,39.22,58.83,1.89,4.48,3.55,3.06,1.71,123.36,normal,True,Master Food Database,,
food_e18b18c0,cauliflower pakora/pakoda,Cauliflower pakora/pakoda,['Phoolgobhi ke pakode'],,,,,Veg,150.0,447.75333333333333,671.63,1.98,4.52,71.86,1.26,0.23,66.54,normal,True,Master Food Database,,
food_8cc769c2,cauliflower parantha/paratha,Cauliflower parantha/paratha,['Phoolgobhi ka parantha/paratha'],,,,,Veg,80.0,222.58749999999998,178.07,3.73,18.84,9.47,4.68,1.15,190.03,normal,True,Master Food Database,,
food_d09d68f3,cauliflower potato canjee,Cauliflower potato canjee,[],,,,,Veg,150.0,11.193333333333333,16.79,0.57,2.63,0.39,0.69,0.13,35.58,normal,True,Master Food Database,,
food_14aa6d5c,cauliflower with coconut,Cauliflower with coconut,['Nariyal ke saath phoolgobhi'],,,,,Veg,150.0,88.07333333333335,132.11,2.64,3.99,11.56,5.27,1.71,286.06,normal,True,Master Food Database,,
